  46,   0,   0,   1,   1,   0,   0,   0,  99,   0,  17,   0,   7,   0,   0,   0,   0,  10,  15,   0,   0,   0,   0,  29,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,
      1.327100,      0.301800,      0.227700,      1.023000,      0.483200,      0.237600,      0.196200,      0.000000,      6.080000,      0.054000,      0.210000,      0.109000,     21.738000,      0.900000,      0.100000,     20.800000,      0.000000,'    bpagen     ',
      1.228600,      0.280800,      0.204700,      0.899500,      0.498800,      0.204300,      0.182500,      0.000000,      8.600000,      0.066000,      0.360000,      0.129000,     27.879000,      0.900000,      0.100000,     18.900000,      0.000000,'    bpagen     ',
      2.035900,      0.285800,      0.222500,      1.976600,      0.460000,      0.222200,      0.185800,      0.000000,      8.580000,      0.042000,      1.200000,      0.066000,     39.115000,      0.900000,      0.100000,     20.600000,      0.000000,'    bpagen     ',
      1.953200,      0.283300,      0.209000,      1.752400,      0.387800,      0.204600,      0.184100,      0.000000,      7.940000,      0.050000,      0.640000,      0.064000,     10.263000,      0.900000,      0.100000,     20.400000,      0.000000,'    bpagen     ',
      1.849300,      0.273700,      0.194600,      1.684800,      0.363500,      0.197000,      0.177900,      0.000000,      9.360000,      0.046000,      1.100000,      0.090000,     17.734000,      0.900000,      0.100000,     20.300000,      0.000000,'    bpagen     ',
      1.920700,      0.264100,      0.190200,      1.766200,      0.351900,      0.190200,      0.171700,      0.000000,      6.920000,      0.047000,      0.600000,      0.072000,      8.167000,      0.900000,      0.100000,     19.600000,      0.000000,'    bpagen     ',
      2.000800,      0.276300,      0.204900,      1.895500,      0.351600,      0.203000,      0.179600,      0.000000,      7.730000,      0.066000,      0.750000,      0.132000,     10.985000,      0.900000,      0.100000,     20.000000,      0.000000,'    bpagen     ',
      2.509100,      0.261600,      0.214100,      2.406200,      0.557600,      0.231400,      0.170000,      0.000000,      9.470000,      0.037000,      1.500000,      0.111000,      7.781000,      0.800000,      0.200000,     20.200000,      0.000000,'    bpagen     ',
      1.347200,      0.267000,      0.194600,      1.023700,      0.503100,      0.199000,      0.173500,      0.000000,      9.990000,      0.059000,      0.540000,      0.125000,     10.580000,      0.900000,      0.100000,      3.900000,      0.000000,'    bpagen     ',
      1.921000,      0.261800,      0.220400,      1.877700,      0.427300,      0.218200,      0.170200,      0.000000,      7.200000,      0.043000,      0.830000,      0.072000,     11.967000,      0.900000,      0.100000,     19.800000,      0.000000,'    bpagen     ',
      1.976200,      0.224300,      0.160200,      1.846800,      0.375400,      0.169000,      0.145800,      0.000000,      8.860000,      0.034000,      2.100000,      0.042000,      5.665000,      0.900000,      0.100000,     19.300000,      0.000000,'    bpagen     ',
      1.862900,      0.253800,      0.204900,      1.841700,      0.403500,      0.203100,      0.165000,      0.000000,      7.940000,      0.043000,      0.960000,      0.069000,     12.928000,      0.900000,      0.100000,     18.800000,      0.000000,'    bpagen     ',
      1.908600,      0.266900,      0.214000,      1.882500,      0.427300,      0.211600,      0.173500,      0.000000,      8.740000,      0.043000,      0.950000,      0.068000,     15.526000,      0.900000,      0.100000,     19.000000,      0.000000,'    bpagen     ',
      2.199000,      0.278800,      0.234500,      2.134600,      0.563000,      0.244400,      0.181200,      0.000000,      7.470000,      0.039000,      1.100000,      0.092000,     12.039000,      0.800000,      0.200000,     20.700000,      0.000000,'    bpagen     ',
      1.891200,      0.255900,      0.210500,      1.867000,      0.401500,      0.208300,      0.166300,      0.000000,      7.890000,      0.043000,      0.950000,      0.068000,      9.825000,      0.900000,      0.100000,     19.700000,      0.000000,'    bpagen     ',
      1.891200,      0.255900,      0.210500,      1.867000,      0.401500,      0.208300,      0.166300,      0.000000,      8.000000,      0.043000,      0.950000,      0.068000,      9.825000,      0.900000,      0.100000,     20.500000,      0.000000,'    bpagen     ',
      2.090000,      0.313000,      0.238000,      1.980000,      0.600000,      0.238000,      0.203400,      0.000000,      9.480000,      0.030000,      0.830000,      0.030000,      9.230000,      0.800000,      0.200000,      7.300000,      0.000000,'    bpagen     ',
      2.090000,      0.313000,      0.238000,      1.980000,      0.600000,      0.238000,      0.203400,      0.000000,      9.640000,      0.030000,      0.830000,      0.030000,      9.230000,      0.800000,      0.200000,      7.300000,      0.000000,'    bpagen     ',
      2.090000,      0.313000,      0.265000,      1.980000,      0.600000,      0.208000,      0.203400,      0.000000,      9.380000,      0.080000,      2.300000,      0.116000,      7.124000,      0.900000,      0.000000,      9.000000,      0.000000,'    bpagen     ',
      1.433100,      0.261200,      0.194100,      1.040300,      0.670200,      0.200400,      0.169800,      0.000000,     10.900000,      0.039000,      0.500000,      0.088000,      7.834000,      0.800000,      0.200000,     20.000000,      0.000000,'    bpagen     ',
      2.150000,      0.340000,      0.230000,      2.080000,      0.448000,      0.260000,      0.221000,      0.000000,      9.400000,      0.041000,      0.620000,      0.048000,      8.000000,      0.900000,      0.100000,     10.700000,      0.000000,'    bpagen     ',
      2.415000,      0.340000,      0.230000,      2.080000,      0.479000,      0.260000,      0.221000,      0.000000,      9.230000,      0.045000,      0.960000,      0.069000,      8.000000,      0.800000,      0.200000,      8.800000,      0.000000,'    bpagen     ',
      2.150000,      0.340000,      0.230000,      2.080000,      0.448000,      0.260000,      0.221000,      0.000000,      9.500000,      0.041000,      0.620000,      0.048000,      8.000000,      0.900000,      0.100000,     10.700000,      0.000000,'    bpagen     ',
      1.861000,      0.200000,      0.155000,      1.814000,      0.378000,      0.166000,      0.130000,      0.000000,      8.650000,      0.030000,      0.940000,      0.050000,      8.391000,      0.900000,      0.100000,      6.900000,      0.000000,'    bpagen     ',
      1.861000,      0.200000,      0.155000,      1.814000,      0.378000,      0.166000,      0.130000,      0.000000,      8.650000,      0.030000,      0.940000,      0.050000,      8.391000,      0.900000,      0.100000,      6.900000,      0.000000,'    bpagen     ',
      1.861000,      0.200000,      0.166000,      1.814000,      0.378000,      0.171000,      0.130000,      0.000000,      8.650000,      0.030000,      0.940000,      0.050000,      8.391000,      0.900000,      0.100000,      6.900000,      0.000000,'    bpagen     ',
      1.861000,      0.200000,      0.155000,      1.814000,      0.378000,      0.165000,      0.130000,      0.000000,      8.660000,      0.030000,      0.940000,      0.050000,      8.383000,      0.900000,      0.100000,      6.300000,      0.000000,'    bpagen     ',
      1.861000,      0.200000,      0.151000,      1.814000,      0.378000,      0.161000,      0.130000,      0.000000,      8.290000,      0.045000,      0.940000,      0.079000,      8.391000,      0.900000,      0.100000,      7.600000,      0.000000,'    bpagen     ',
      1.861000,      0.200000,      0.151000,      1.814000,      0.378000,      0.161000,      0.130000,      0.000000,      8.470000,      0.045000,      0.940000,      0.079000,      8.391000,      0.800000,      0.200000,      4.800000,      0.000000,'    bpagen     ',
      1.910000,      0.297000,      0.249000,      1.870000,      0.473000,      0.245000,      0.193000,      0.000000,      7.530000,      0.042000,      0.960000,      0.067000,     10.602000,      0.900000,      0.100000,      8.300000,      0.000000,'    bpagen     ',
      1.910000,      0.297000,      0.249000,      1.870000,      0.473000,      0.245000,      0.193000,      0.000000,      6.980000,      0.042000,      0.960000,      0.067000,     10.602000,      0.900000,      0.100000,      8.200000,      0.000000,'    bpagen     ',
      1.910000,      0.297000,      0.249000,      1.870000,      0.473000,      0.245000,      0.193000,      0.000000,      8.580000,      0.042000,      0.960000,      0.067000,     10.598000,      0.900000,      0.100000,      6.400000,      0.000000,'    bpagen     ',
      1.910000,      0.297000,      0.249000,      1.870000,      0.473000,      0.245000,      0.193000,      0.000000,      8.610000,      0.042000,      0.960000,      0.067000,     10.598000,      0.900000,      0.100000,      8.600000,      0.000000,'    bpagen     ',
      1.891000,      0.297000,      0.249000,      1.870000,      0.473000,      0.245000,      0.193000,      0.000000,      8.610000,      0.042000,      0.960000,      0.067000,     10.598000,      0.900000,      0.100000,      8.600000,      0.000000,'    bpagen     ',
      2.470000,      0.250000,      0.190000,      2.300000,      0.410000,      0.200000,      0.162500,      0.000000,     11.600000,      0.021000,      0.900000,      0.032000,     13.200000,      0.900000,      0.100000,      8.000000,      0.000000,'    bpagen     ',
      1.857000,      0.243100,      0.204000,      1.834000,      0.413400,      0.202000,      0.158000,      0.000000,      7.700000,      0.042000,      0.730000,      0.074000,      7.979000,      0.900000,      0.100000,      5.500000,      0.000000,'    bpagen     ',
      1.082000,      0.224000,      0.179000,      0.690000,      0.690000,      0.167000,      0.145600,      0.000000,     13.000000,      0.020000,      0.700000,      0.070000,      9.431000,      0.800000,      0.200000,      6.500000,      0.000000,'    bpagen     ',
      1.082000,      0.224000,      0.179000,      0.690000,      0.690000,      0.167000,      0.145600,      0.000000,     13.000000,      0.020000,      0.700000,      0.072000,      9.431000,      0.800000,      0.200000,      7.200000,      0.000000,'    bpagen     ',
      1.082000,      0.224000,      0.179000,      0.690000,      0.690000,      0.169000,      0.145600,      0.001000,     12.700000,      0.020000,      0.700000,      0.070000,      9.431000,      0.800000,      0.200000,      7.200000,      0.000000,'    bpagen     ',
      1.080000,      0.224000,      0.179000,      0.690000,      0.690000,      0.167000,      0.145600,      0.001000,     13.100000,      0.023000,      0.700000,      0.072000,      9.431000,      0.800000,      0.200000,      6.800000,      0.000000,'    bpagen     ',
      2.090000,      0.313000,      0.238000,      1.980000,      0.600000,      0.238000,      0.203400,      0.000000,      9.380000,      0.030000,      2.300000,      0.210000,      7.399000,      0.900000,      0.000000,      9.000000,      0.000000,'    bpagen     ',
      0.413900,      0.056500,      0.049100,      0.410600,      0.096900,      0.035200,      0.036700,      0.000000,      5.790000,      0.046000,      0.000000,      0.046000,     47.094000,      0.900000,      0.100000,      8.600000,      0.000000,'    bpagen     ',
      0.420800,      0.056500,      0.049100,      0.410600,      0.096900,      0.035200,      0.036700,      0.000000,      5.790000,      0.046000,      0.000000,      0.046000,     47.094000,      0.900000,      0.100000,      8.600000,      0.000000,'    bpagen     ',
      0.423200,      0.056500,      0.049100,      0.410600,      0.096900,      0.035200,      0.036700,      0.000000,      5.790000,      0.046000,      0.000000,      0.046000,     47.094000,      0.900000,      0.100000,      8.600000,      0.000000,'    bpagen     ',
      0.502900,      0.068600,      0.048000,      0.480000,      0.274300,      0.059400,      0.044600,      0.000000,      7.250000,      0.020000,      2.800000,      0.250000,     25.724000,      0.900000,      0.100000,      8.600000,      0.000000,'    bpagen     ',
      0.265800,      0.043000,      0.036400,      0.252000,      0.172000,      0.036400,      0.027900,      0.000000,      6.500000,      0.030000,      0.000000,      0.050000,     52.770000,      0.900000,      0.100000,      8.600000,      0.000000,'    bpagen     ',
     25.000000,      1.000000,      0.000000,      1.005000,     -1.005000,      1.000000,      0.000000,      0.000000,      0.250000, 100000.000000,      1.500000,      0.000000,      0.300000,     10.600000,'    BPAGOV'
      0.020000,      0.295000,      0.120000,      0.150000,      2.000000,      0.011600,      0.576000,      2.000000,'  MOTOR 1 ',
  1.0000,  0.0000,  0.0000,  1.2000,  2.0000,  1.0000,  0.0000,  0.0000, -2.0000,  2.0000,'    BPALOD',
  1.0000,  0.0000,  0.0000,  1.8000,  2.0000,  1.0000,  0.0000,  0.0000, -2.0000,  2.0000,'    BPALOD',
  0.4000,  0.3000,  0.3000,  2.0000,  2.0000,  0.4000,  0.3000,  0.3000, -2.0000,  2.0000,'    BPALOD',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,'      '   ',
